epoch 0, processed 0 samples, lr  0.0000010000 
Epoch: [0][0/640]	Data time 0.277(0.277)	Batch time 8.386(8.386)	Loss 25.0856(25.0856)	
Epoch: [35][600/640]	Data time 0.118(0.107)	Batch time 1.926(1.926)	Loss 1.4896(1.7405)	
Epoch: [35][620/640]	Data time 0.112(0.107)	Batch time 1.937(1.926)	Loss 3.2649(1.7386)	
epoch 35, processed 2800 samples, lr  0.0000000000 
Epoch: [35][0/40]	Data time 0.110(0.110)	Batch time 1.922(1.922)	Loss 0.6708(0.6708)	
Epoch: [35][20/40]	Data time 0.075(0.080)	Batch time 0.947(0.995)	Loss 0.7699(2.7364)	
epoch 36, processed 46080 samples, lr  0.0000000000 
Epoch: [36][0/640]	Data time 0.132(0.132)	Batch time 0.991(0.991)	Loss 1.5355(1.5355)	
Epoch: [36][20/640]	Data time 0.099(0.108)	Batch time 1.909(1.878)	Loss 0.9667(1.6804)	
Epoch: [36][40/640]	Data time 0.082(0.106)	Batch time 1.931(1.900)	Loss 0.8775(1.6016)	
Epoch: [36][60/640]	Data time 0.108(0.106)	Batch time 1.940(1.909)	Loss 1.9615(2.0032)	
Epoch: [36][80/640]	Data time 0.089(0.106)	Batch time 1.927(1.915)	Loss 1.8279(1.8607)	
Epoch: [36][100/640]	Data time 0.099(0.105)	Batch time 1.947(1.918)	Loss 1.9766(1.7575)	
Epoch: [36][120/640]	Data time 0.097(0.106)	Batch time 2.029(1.920)	Loss 1.4509(1.7664)	
Epoch: [36][140/640]	Data time 0.115(0.107)	Batch time 1.926(1.921)	Loss 0.9845(1.7689)	
Epoch: [36][160/640]	Data time 0.101(0.106)	Batch time 1.920(1.923)	Loss 2.1677(1.8104)	
Epoch: [36][180/640]	Data time 0.098(0.106)	Batch time 1.925(1.924)	Loss 1.3526(1.7795)	
Epoch: [36][200/640]	Data time 0.113(0.106)	Batch time 1.928(1.925)	Loss 1.5700(1.7523)	
Epoch: [36][220/640]	Data time 0.125(0.106)	Batch time 1.918(1.926)	Loss 1.7215(1.7613)	
Epoch: [36][240/640]	Data time 0.107(0.106)	Batch time 1.933(1.926)	Loss 0.7669(1.7381)	
Epoch: [36][260/640]	Data time 0.091(0.106)	Batch time 1.932(1.927)	Loss 0.6919(1.7250)	
Epoch: [36][280/640]	Data time 0.087(0.106)	Batch time 1.933(1.928)	Loss 0.7109(1.7006)	
Epoch: [36][300/640]	Data time 0.123(0.106)	Batch time 1.919(1.927)	Loss 0.8001(1.7454)	
Epoch: [36][320/640]	Data time 0.096(0.106)	Batch time 1.932(1.928)	Loss 0.7567(1.7253)	
Epoch: [36][340/640]	Data time 0.125(0.106)	Batch time 1.938(1.928)	Loss 0.9395(1.6995)	
Epoch: [36][360/640]	Data time 0.118(0.106)	Batch time 1.918(1.928)	Loss 1.7240(1.6980)	
Epoch: [36][380/640]	Data time 0.105(0.106)	Batch time 1.925(1.929)	Loss 1.0876(1.6793)	
Epoch: [36][400/640]	Data time 0.122(0.107)	Batch time 1.941(1.929)	Loss 1.9925(1.6850)	
Epoch: [36][420/640]	Data time 0.112(0.107)	Batch time 1.922(1.929)	Loss 1.6696(1.7385)	
Epoch: [36][440/640]	Data time 0.112(0.108)	Batch time 1.925(1.929)	Loss 2.0243(1.7270)	
Epoch: [36][460/640]	Data time 0.122(0.108)	Batch time 1.929(1.929)	Loss 1.0524(1.7233)	
Epoch: [36][480/640]	Data time 0.096(0.109)	Batch time 1.920(1.929)	Loss 1.2524(1.7589)	
Epoch: [36][500/640]	Data time 0.107(0.109)	Batch time 1.933(1.929)	Loss 0.9789(1.7640)	
Epoch: [36][520/640]	Data time 0.116(0.109)	Batch time 2.077(1.929)	Loss 2.2766(1.7515)	
Epoch: [36][540/640]	Data time 0.097(0.109)	Batch time 1.926(1.929)	Loss 1.5734(1.7397)	
Epoch: [36][560/640]	Data time 0.090(0.109)	Batch time 1.911(1.929)	Loss 2.1609(1.7404)	
Epoch: [36][580/640]	Data time 0.112(0.109)	Batch time 1.917(1.929)	Loss 1.9147(1.7376)	
Epoch: [36][600/640]	Data time 0.105(0.109)	Batch time 1.930(1.929)	Loss 2.0219(1.7333)	
Epoch: [36][620/640]	Data time 0.124(0.109)	Batch time 1.929(1.929)	Loss 3.2652(1.7330)	
epoch 36, processed 2880 samples, lr  0.0000000000 
Epoch: [36][0/40]	Data time 0.117(0.117)	Batch time 1.903(1.903)	Loss 2.2468(2.2468)	
Epoch: [36][20/40]	Data time 0.115(0.106)	Batch time 0.977(1.010)	Loss 9.9078(2.3537)	
epoch 37, processed 47360 samples, lr  0.0000000000 
Epoch: [37][0/640]	Data time 0.102(0.102)	Batch time 0.945(0.945)	Loss 1.9045(1.9045)	
Epoch: [37][20/640]	Data time 0.116(0.112)	Batch time 1.903(1.872)	Loss 1.3026(1.5320)	
Epoch: [37][40/640]	Data time 0.131(0.113)	Batch time 1.896(1.896)	Loss 1.0637(1.4910)	
Epoch: [37][60/640]	Data time 0.138(0.112)	Batch time 1.894(1.909)	Loss 1.7208(1.4672)	
Epoch: [37][80/640]	Data time 0.102(0.113)	Batch time 1.893(1.914)	Loss 1.2240(1.4919)	
Epoch: [37][100/640]	Data time 0.117(0.113)	Batch time 1.897(1.916)	Loss 1.6666(1.4989)	
Epoch: [37][120/640]	Data time 0.117(0.113)	Batch time 1.899(1.919)	Loss 0.5489(1.5317)	
Epoch: [37][140/640]	Data time 0.109(0.112)	Batch time 1.893(1.921)	Loss 1.7164(1.5422)	
Epoch: [37][160/640]	Data time 0.126(0.112)	Batch time 1.893(1.921)	Loss 1.8282(1.5491)	
Epoch: [37][180/640]	Data time 0.073(0.112)	Batch time 1.896(1.922)	Loss 1.6229(1.5767)	
Epoch: [37][200/640]	Data time 0.111(0.112)	Batch time 1.913(1.922)	Loss 0.5771(1.5908)	
Epoch: [37][220/640]	Data time 0.107(0.112)	Batch time 1.896(1.924)	Loss 1.1903(1.5633)	
Epoch: [37][240/640]	Data time 0.105(0.112)	Batch time 1.906(1.923)	Loss 1.4916(1.5721)	
Epoch: [37][260/640]	Data time 0.125(0.112)	Batch time 1.907(1.923)	Loss 1.0176(1.5722)	
Epoch: [37][280/640]	Data time 0.094(0.112)	Batch time 1.889(1.924)	Loss 0.9154(1.5633)	
Epoch: [37][300/640]	Data time 0.133(0.112)	Batch time 1.908(1.925)	Loss 1.7957(1.5558)	
Epoch: [37][320/640]	Data time 0.122(0.112)	Batch time 1.899(1.925)	Loss 1.7476(1.5803)	
Epoch: [37][340/640]	Data time 0.103(0.113)	Batch time 1.904(1.925)	Loss 1.3557(1.5763)	
Epoch: [37][360/640]	Data time 0.098(0.113)	Batch time 1.884(1.926)	Loss 1.6563(1.6179)	
Epoch: [37][380/640]	Data time 0.120(0.113)	Batch time 1.904(1.925)	Loss 1.1283(1.6209)	
Epoch: [37][400/640]	Data time 0.108(0.112)	Batch time 1.895(1.926)	Loss 1.2962(1.6259)	
Epoch: [37][420/640]	Data time 0.102(0.112)	Batch time 1.901(1.926)	Loss 1.9574(1.6348)	
Epoch: [37][440/640]	Data time 0.142(0.112)	Batch time 1.899(1.926)	Loss 1.8128(1.6401)	
Epoch: [37][460/640]	Data time 0.116(0.112)	Batch time 1.902(1.926)	Loss 1.6834(1.6318)	
Epoch: [37][480/640]	Data time 0.107(0.113)	Batch time 1.901(1.926)	Loss 1.7291(1.6241)	
Epoch: [37][500/640]	Data time 0.093(0.113)	Batch time 1.922(1.926)	Loss 2.8837(1.6157)	
Epoch: [37][520/640]	Data time 0.121(0.113)	Batch time 1.897(1.926)	Loss 1.6266(1.6206)	
Epoch: [37][540/640]	Data time 0.131(0.113)	Batch time 1.914(1.926)	Loss 1.9223(1.6256)	
Epoch: [37][560/640]	Data time 0.135(0.113)	Batch time 1.895(1.927)	Loss 3.2894(1.6746)	
Epoch: [37][580/640]	Data time 0.088(0.113)	Batch time 1.899(1.927)	Loss 0.7307(1.7036)	
Epoch: [37][600/640]	Data time 0.110(0.113)	Batch time 1.900(1.927)	Loss 0.7447(1.7031)	
Epoch: [37][620/640]	Data time 0.099(0.113)	Batch time 1.904(1.927)	Loss 1.4838(1.7374)	
epoch 37, processed 2960 samples, lr  0.0000000000 
Epoch: [37][0/40]	Data time 0.116(0.116)	Batch time 1.870(1.870)	Loss 3.5537(3.5537)	
Epoch: [37][20/40]	Data time 0.103(0.099)	Batch time 0.926(0.973)	Loss 1.9948(2.6283)	
epoch 38, processed 48640 samples, lr  0.0000000000 
Epoch: [38][0/640]	Data time 0.141(0.141)	Batch time 1.019(1.019)	Loss 0.4089(0.4089)	
Epoch: [38][20/640]	Data time 0.106(0.113)	Batch time 1.928(1.881)	Loss 0.5729(1.4018)	
Epoch: [38][40/640]	Data time 0.097(0.112)	Batch time 1.925(1.904)	Loss 0.6576(1.5543)	
Epoch: [38][60/640]	Data time 0.129(0.112)	Batch time 1.929(1.917)	Loss 0.7713(1.5385)	
Epoch: [38][80/640]	Data time 0.090(0.112)	Batch time 1.926(1.920)	Loss 1.4257(1.6220)	
Epoch: [38][100/640]	Data time 0.108(0.112)	Batch time 1.931(1.922)	Loss 0.8936(1.6244)	
Epoch: [38][120/640]	Data time 0.095(0.112)	Batch time 1.924(1.925)	Loss 0.7689(1.7812)	
Epoch: [38][140/640]	Data time 0.119(0.113)	Batch time 1.923(1.927)	Loss 0.6034(1.8804)	
Epoch: [38][160/640]	Data time 0.124(0.113)	Batch time 1.919(1.927)	Loss 1.8913(1.9878)	
Epoch: [38][180/640]	Data time 0.107(0.112)	Batch time 1.929(1.928)	Loss 0.5915(1.9570)	
Epoch: [38][200/640]	Data time 0.117(0.112)	Batch time 1.932(1.929)	Loss 1.5251(1.9236)	
Epoch: [38][220/640]	Data time 0.125(0.113)	Batch time 2.109(1.930)	Loss 1.2422(1.8980)	
Epoch: [38][240/640]	Data time 0.099(0.114)	Batch time 1.931(1.930)	Loss 0.6643(1.8969)	
Epoch: [38][260/640]	Data time 0.113(0.114)	Batch time 1.935(1.931)	Loss 1.4952(1.8707)	
Epoch: [38][280/640]	Data time 0.143(0.114)	Batch time 1.932(1.931)	Loss 0.7974(1.8436)	
Epoch: [38][300/640]	Data time 0.117(0.114)	Batch time 1.935(1.931)	Loss 2.5638(1.8262)	
Epoch: [38][320/640]	Data time 0.123(0.114)	Batch time 1.930(1.932)	Loss 2.5860(1.8273)	
Epoch: [38][340/640]	Data time 0.083(0.114)	Batch time 1.908(1.931)	Loss 0.8032(1.8103)	
Epoch: [38][360/640]	Data time 0.113(0.114)	Batch time 2.072(1.932)	Loss 1.1950(1.7932)	
Epoch: [38][380/640]	Data time 0.118(0.114)	Batch time 1.930(1.932)	Loss 1.3105(1.7741)	
Epoch: [38][400/640]	Data time 0.129(0.114)	Batch time 1.925(1.932)	Loss 1.4932(1.7693)	
Epoch: [38][420/640]	Data time 0.092(0.114)	Batch time 1.934(1.932)	Loss 1.8988(1.7619)	
Epoch: [38][440/640]	Data time 0.114(0.114)	Batch time 1.928(1.932)	Loss 1.7475(1.7526)	
Epoch: [38][460/640]	Data time 0.081(0.114)	Batch time 1.923(1.932)	Loss 1.1256(1.7409)	
Epoch: [38][480/640]	Data time 0.115(0.114)	Batch time 1.926(1.932)	Loss 3.0208(1.7374)	
Epoch: [38][500/640]	Data time 0.119(0.113)	Batch time 1.932(1.932)	Loss 2.0621(1.7414)	
Epoch: [38][520/640]	Data time 0.115(0.113)	Batch time 1.925(1.932)	Loss 1.7717(1.7458)	
Epoch: [38][540/640]	Data time 0.115(0.113)	Batch time 1.936(1.932)	Loss 1.8592(1.7363)	
Epoch: [38][560/640]	Data time 0.114(0.113)	Batch time 1.915(1.932)	Loss 0.4171(1.7256)	
Epoch: [38][580/640]	Data time 0.120(0.113)	Batch time 1.934(1.932)	Loss 0.7088(1.7197)	
Epoch: [38][600/640]	Data time 0.127(0.113)	Batch time 1.926(1.932)	Loss 1.0846(1.7145)	
Epoch: [38][620/640]	Data time 0.122(0.113)	Batch time 1.924(1.932)	Loss 1.9593(1.7079)	
epoch 38, processed 3040 samples, lr  0.0000000000 
Epoch: [38][0/40]	Data time 0.113(0.113)	Batch time 1.917(1.917)	Loss 0.7000(0.7000)	
Epoch: [38][20/40]	Data time 0.081(0.117)	Batch time 0.934(1.019)	Loss 2.2365(3.3944)	
epoch 39, processed 49920 samples, lr  0.0000000000 
Epoch: [39][0/640]	Data time 0.142(0.142)	Batch time 1.038(1.038)	Loss 1.0613(1.0613)	
Epoch: [39][20/640]	Data time 0.110(0.110)	Batch time 1.930(1.874)	Loss 1.4003(1.3759)	
Epoch: [39][40/640]	Data time 0.111(0.111)	Batch time 1.937(1.897)	Loss 1.3820(1.3942)	
Epoch: [39][60/640]	Data time 0.135(0.111)	Batch time 1.942(1.907)	Loss 3.1892(1.4942)	
Epoch: [39][80/640]	Data time 0.128(0.111)	Batch time 1.942(1.915)	Loss 2.2808(1.5695)	
Epoch: [39][100/640]	Data time 0.100(0.111)	Batch time 1.945(1.919)	Loss 1.5147(1.8053)	
Epoch: [39][120/640]	Data time 0.091(0.110)	Batch time 2.080(1.921)	Loss 1.4983(1.7835)	
Epoch: [39][140/640]	Data time 0.101(0.111)	Batch time 1.951(1.922)	Loss 1.0356(1.7963)	
Epoch: [39][160/640]	Data time 0.118(0.111)	Batch time 1.951(1.923)	Loss 0.8877(1.7888)	
Epoch: [39][180/640]	Data time 0.122(0.111)	Batch time 1.943(1.924)	Loss 0.8990(1.7785)	
Epoch: [39][200/640]	Data time 0.109(0.111)	Batch time 1.961(1.925)	Loss 1.9386(1.7650)	
Epoch: [39][220/640]	Data time 0.105(0.112)	Batch time 1.940(1.924)	Loss 2.0515(1.8608)	
Epoch: [39][240/640]	Data time 0.102(0.112)	Batch time 1.948(1.924)	Loss 2.4765(1.8209)	
Epoch: [39][260/640]	Data time 0.103(0.112)	Batch time 1.939(1.925)	Loss 5.6912(1.8207)	
Epoch: [39][280/640]	Data time 0.132(0.112)	Batch time 1.951(1.925)	Loss 2.6462(1.8163)	
Epoch: [39][300/640]	Data time 0.114(0.112)	Batch time 1.941(1.926)	Loss 1.3870(1.7913)	
Epoch: [39][320/640]	Data time 0.135(0.112)	Batch time 1.946(1.925)	Loss 0.9123(1.7886)	
Epoch: [39][340/640]	Data time 0.125(0.112)	Batch time 1.948(1.925)	Loss 1.6322(1.7717)	
Epoch: [39][360/640]	Data time 0.111(0.112)	Batch time 1.938(1.925)	Loss 0.5135(1.7532)	
Epoch: [39][380/640]	Data time 0.122(0.112)	Batch time 1.939(1.926)	Loss 0.8829(1.7485)	
Epoch: [39][400/640]	Data time 0.130(0.112)	Batch time 1.945(1.926)	Loss 0.8335(1.7492)	
Epoch: [39][420/640]	Data time 0.091(0.112)	Batch time 1.951(1.926)	Loss 0.7782(1.7239)	
Epoch: [39][440/640]	Data time 0.120(0.112)	Batch time 1.953(1.926)	Loss 0.5043(1.7200)	
Epoch: [39][460/640]	Data time 0.120(0.112)	Batch time 1.951(1.927)	Loss 1.0173(1.7094)	
Epoch: [39][480/640]	Data time 0.101(0.112)	Batch time 2.047(1.927)	Loss 1.8166(1.7062)	
Epoch: [39][500/640]	Data time 0.099(0.112)	Batch time 1.944(1.927)	Loss 3.1583(1.7375)	
Epoch: [39][520/640]	Data time 0.109(0.112)	Batch time 1.944(1.927)	Loss 1.8930(1.7224)	
Epoch: [39][540/640]	Data time 0.137(0.113)	Batch time 1.927(1.927)	Loss 3.0339(1.7122)	
Epoch: [39][560/640]	Data time 0.099(0.113)	Batch time 1.957(1.927)	Loss 1.1964(1.7498)	
Epoch: [39][580/640]	Data time 0.092(0.113)	Batch time 1.944(1.928)	Loss 1.6240(1.7511)	
Epoch: [39][600/640]	Data time 0.116(0.113)	Batch time 1.938(1.927)	Loss 0.5856(1.7524)	
Epoch: [39][620/640]	Data time 0.124(0.113)	Batch time 1.938(1.927)	Loss 0.9455(1.7383)	
epoch 39, processed 3120 samples, lr  0.0000000000 
Epoch: [39][0/40]	Data time 0.137(0.137)	Batch time 1.913(1.913)	Loss 1.4265(1.4265)	
Epoch: [39][20/40]	Data time 0.132(0.116)	Batch time 1.007(1.031)	Loss 1.1125(2.9651)	
epoch 40, processed 51200 samples, lr  0.0000000000 
Epoch: [40][0/640]	Data time 0.089(0.089)	Batch time 0.968(0.968)	Loss 1.4820(1.4820)	
Epoch: [40][20/640]	Data time 0.099(0.107)	Batch time 1.936(1.879)	Loss 1.4995(1.5493)	
Epoch: [40][40/640]	Data time 0.124(0.112)	Batch time 1.926(1.903)	Loss 0.9701(1.4260)	
Epoch: [40][60/640]	Data time 0.129(0.114)	Batch time 1.924(1.911)	Loss 0.9636(1.8726)	
Epoch: [40][80/640]	Data time 0.131(0.115)	Batch time 1.920(1.914)	Loss 0.9721(1.8132)	
Epoch: [40][100/640]	Data time 0.107(0.115)	Batch time 1.929(1.917)	Loss 1.6126(1.7748)	
Epoch: [40][120/640]	Data time 0.106(0.115)	Batch time 1.929(1.918)	Loss 0.6105(1.7524)	
Epoch: [40][140/640]	Data time 0.099(0.114)	Batch time 1.934(1.919)	Loss 1.0295(1.7037)	
Epoch: [40][160/640]	Data time 0.125(0.114)	Batch time 1.927(1.920)	Loss 1.8211(1.6962)	
Epoch: [40][180/640]	Data time 0.109(0.114)	Batch time 1.913(1.920)	Loss 0.9134(1.7041)	
Epoch: [40][200/640]	Data time 0.102(0.114)	Batch time 1.915(1.922)	Loss 2.0360(1.6764)	
Epoch: [40][220/640]	Data time 0.107(0.114)	Batch time 1.939(1.922)	Loss 0.7162(1.6776)	
Epoch: [40][240/640]	Data time 0.096(0.114)	Batch time 1.913(1.923)	Loss 0.9201(1.6623)	
Epoch: [40][260/640]	Data time 0.113(0.114)	Batch time 1.913(1.923)	Loss 1.7930(1.6558)	
Epoch: [40][280/640]	Data time 0.124(0.114)	Batch time 1.915(1.923)	Loss 0.4872(1.6563)	
Epoch: [40][300/640]	Data time 0.108(0.114)	Batch time 1.906(1.924)	Loss 1.5230(1.6481)	
Epoch: [40][320/640]	Data time 0.096(0.114)	Batch time 1.930(1.924)	Loss 0.6768(1.6526)	
Epoch: [40][340/640]	Data time 0.113(0.114)	Batch time 1.930(1.925)	Loss 1.6098(1.6556)	
Epoch: [40][360/640]	Data time 0.093(0.114)	Batch time 1.921(1.926)	Loss 20.8053(1.7116)	
Epoch: [40][380/640]	Data time 0.112(0.113)	Batch time 1.922(1.926)	Loss 1.8077(1.7035)	
Epoch: [40][400/640]	Data time 0.111(0.113)	Batch time 1.921(1.926)	Loss 1.5780(1.6993)	
Epoch: [40][420/640]	Data time 0.109(0.113)	Batch time 1.918(1.926)	Loss 1.6871(1.7218)	
Epoch: [40][440/640]	Data time 0.099(0.113)	Batch time 1.923(1.926)	Loss 1.7428(1.7083)	
Epoch: [40][460/640]	Data time 0.125(0.113)	Batch time 1.925(1.927)	Loss 0.3827(1.7314)	
Epoch: [40][480/640]	Data time 0.131(0.113)	Batch time 1.919(1.927)	Loss 2.4431(1.7199)	
Epoch: [40][500/640]	Data time 0.115(0.114)	Batch time 1.917(1.927)	Loss 2.4625(1.7228)	
Epoch: [40][520/640]	Data time 0.122(0.114)	Batch time 1.968(1.927)	Loss 2.6901(1.7190)	
Epoch: [40][540/640]	Data time 0.092(0.113)	Batch time 1.928(1.927)	Loss 1.8297(1.7225)	
Epoch: [40][560/640]	Data time 0.122(0.113)	Batch time 1.922(1.927)	Loss 1.1798(1.7119)	
Epoch: [40][580/640]	Data time 0.129(0.113)	Batch time 1.921(1.928)	Loss 2.7901(1.7181)	
Epoch: [40][600/640]	Data time 0.121(0.113)	Batch time 1.926(1.927)	Loss 1.8336(1.7134)	
Epoch: [40][620/640]	Data time 0.106(0.113)	Batch time 1.916(1.928)	Loss 1.0678(1.7094)	
epoch 40, processed 3200 samples, lr  0.0000000000 
Epoch: [40][0/40]	Data time 0.125(0.125)	Batch time 1.900(1.900)	Loss 3.7736(3.7736)	
Epoch: [40][20/40]	Data time 0.111(0.118)	Batch time 0.962(1.018)	Loss 3.2079(2.4494)	
epoch 41, processed 52480 samples, lr  0.0000000000 
Epoch: [41][0/640]	Data time 0.108(0.108)	Batch time 0.950(0.950)	Loss 1.5407(1.5407)	
Epoch: [41][20/640]	Data time 0.138(0.111)	Batch time 1.893(1.870)	Loss 1.6727(2.0500)	
Epoch: [41][40/640]	Data time 0.112(0.113)	Batch time 1.903(1.894)	Loss 0.9561(1.8283)	
Epoch: [41][60/640]	Data time 0.096(0.111)	Batch time 1.902(1.906)	Loss 2.7965(2.0806)	
Epoch: [41][80/640]	Data time 0.109(0.111)	Batch time 1.909(1.909)	Loss 1.9296(2.0146)	
Epoch: [41][100/640]	Data time 0.126(0.112)	Batch time 1.903(1.912)	Loss 0.6911(1.8880)	
Epoch: [41][120/640]	Data time 0.085(0.112)	Batch time 1.903(1.914)	Loss 0.7860(1.9858)	
Epoch: [41][140/640]	Data time 0.116(0.111)	Batch time 1.901(1.915)	Loss 1.3393(1.9198)	
Epoch: [41][160/640]	Data time 0.098(0.111)	Batch time 1.904(1.916)	Loss 2.5243(1.9345)	
Epoch: [41][180/640]	Data time 0.090(0.111)	Batch time 1.896(1.917)	Loss 1.6479(1.8779)	
Epoch: [41][200/640]	Data time 0.099(0.111)	Batch time 1.891(1.919)	Loss 1.4105(1.8634)	
Epoch: [41][220/640]	Data time 0.106(0.111)	Batch time 1.903(1.919)	Loss 1.4207(1.8565)	
Epoch: [41][240/640]	Data time 0.113(0.112)	Batch time 1.899(1.920)	Loss 1.7666(1.8209)	
Epoch: [41][260/640]	Data time 0.109(0.112)	Batch time 1.902(1.921)	Loss 1.2544(1.7871)	
Epoch: [41][280/640]	Data time 0.086(0.112)	Batch time 1.974(1.921)	Loss 1.4165(1.7636)	
Epoch: [41][300/640]	Data time 0.138(0.112)	Batch time 1.903(1.921)	Loss 1.9052(1.7603)	
Epoch: [41][320/640]	Data time 0.102(0.111)	Batch time 1.894(1.922)	Loss 2.1566(1.7387)	
Epoch: [41][340/640]	Data time 0.103(0.112)	Batch time 1.897(1.922)	Loss 1.2040(1.7379)	
Epoch: [41][360/640]	Data time 0.092(0.112)	Batch time 1.909(1.923)	Loss 2.0741(1.7283)	
Epoch: [41][380/640]	Data time 0.093(0.112)	Batch time 1.892(1.923)	Loss 1.9762(1.7581)	
Epoch: [41][400/640]	Data time 0.105(0.112)	Batch time 1.890(1.923)	Loss 1.3657(1.7514)	
Epoch: [41][420/640]	Data time 0.123(0.113)	Batch time 1.900(1.923)	Loss 1.0164(1.7491)	
Epoch: [41][440/640]	Data time 0.101(0.112)	Batch time 1.943(1.924)	Loss 2.2913(1.7478)	
Epoch: [41][460/640]	Data time 0.109(0.113)	Batch time 1.902(1.923)	Loss 1.0065(1.7442)	
Epoch: [41][480/640]	Data time 0.117(0.113)	Batch time 1.900(1.923)	Loss 1.2507(1.7371)	
Epoch: [41][500/640]	Data time 0.119(0.113)	Batch time 1.895(1.924)	Loss 2.1309(1.7262)	
Epoch: [41][520/640]	Data time 0.118(0.113)	Batch time 1.895(1.925)	Loss 5.3720(1.7291)	
Epoch: [41][540/640]	Data time 0.131(0.113)	Batch time 1.897(1.924)	Loss 3.1018(1.7275)	
Epoch: [41][560/640]	Data time 0.135(0.114)	Batch time 1.900(1.924)	Loss 0.2885(1.7247)	
Epoch: [41][580/640]	Data time 0.116(0.114)	Batch time 1.888(1.925)	Loss 0.9387(1.7205)	
Epoch: [41][600/640]	Data time 0.125(0.114)	Batch time 1.902(1.925)	Loss 0.9736(1.7158)	
Epoch: [41][620/640]	Data time 0.102(0.114)	Batch time 1.893(1.925)	Loss 0.8175(1.7065)	
epoch 41, processed 3280 samples, lr  0.0000000000 
Epoch: [41][0/40]	Data time 0.139(0.139)	Batch time 1.890(1.890)	Loss 0.8421(0.8421)	
Epoch: [41][20/40]	Data time 0.115(0.118)	Batch time 0.946(0.991)	Loss 0.9720(2.0815)	
epoch 42, processed 53760 samples, lr  0.0000000000 
Epoch: [42][0/640]	Data time 0.115(0.115)	Batch time 0.986(0.986)	Loss 1.1672(1.1672)	
Epoch: [42][20/640]	Data time 0.108(0.109)	Batch time 1.914(1.880)	Loss 0.6171(1.3758)	
Epoch: [42][40/640]	Data time 0.106(0.113)	Batch time 1.931(1.910)	Loss 1.4684(1.5260)	
Epoch: [42][60/640]	Data time 0.101(0.113)	Batch time 1.933(1.914)	Loss 0.6464(1.5723)	
Epoch: [42][80/640]	Data time 0.118(0.113)	Batch time 1.935(1.918)	Loss 0.9822(1.6177)	
Epoch: [42][100/640]	Data time 0.087(0.113)	Batch time 1.925(1.921)	Loss 1.1378(1.6264)	
Epoch: [42][120/640]	Data time 0.102(0.112)	Batch time 1.920(1.922)	Loss 1.5697(1.6560)	
Epoch: [42][140/640]	Data time 0.096(0.112)	Batch time 1.930(1.923)	Loss 0.6307(1.6651)	
Epoch: [42][160/640]	Data time 0.089(0.111)	Batch time 1.983(1.926)	Loss 1.0253(1.6602)	
Epoch: [42][180/640]	Data time 0.100(0.111)	Batch time 1.919(1.925)	Loss 2.4310(1.6723)	
Epoch: [42][200/640]	Data time 0.116(0.112)	Batch time 1.918(1.926)	Loss 0.8771(1.7394)	
Epoch: [42][220/640]	Data time 0.127(0.112)	Batch time 1.918(1.928)	Loss 1.7479(1.7314)	
Epoch: [42][240/640]	Data time 0.102(0.112)	Batch time 1.927(1.927)	Loss 3.3370(1.7260)	
Epoch: [42][260/640]	Data time 0.134(0.112)	Batch time 1.924(1.928)	Loss 0.6918(1.7006)	
Epoch: [42][280/640]	Data time 0.116(0.112)	Batch time 1.936(1.929)	Loss 2.3931(1.6862)	
Epoch: [42][300/640]	Data time 0.101(0.112)	Batch time 1.913(1.929)	Loss 1.4897(1.6695)	
Epoch: [42][320/640]	Data time 0.126(0.112)	Batch time 1.927(1.929)	Loss 2.5150(1.7420)	
Epoch: [42][340/640]	Data time 0.103(0.112)	Batch time 1.921(1.929)	Loss 1.6034(1.7771)	
Epoch: [42][360/640]	Data time 0.089(0.112)	Batch time 1.926(1.929)	Loss 1.7321(1.7820)	
Epoch: [42][380/640]	Data time 0.103(0.112)	Batch time 1.923(1.930)	Loss 2.5352(1.7643)	
Epoch: [42][400/640]	Data time 0.122(0.112)	Batch time 1.949(1.929)	Loss 1.7025(1.7690)	
Epoch: [42][420/640]	Data time 0.117(0.112)	Batch time 1.921(1.930)	Loss 1.3428(1.7636)	
Epoch: [42][440/640]	Data time 0.094(0.112)	Batch time 1.925(1.930)	Loss 1.4329(1.7833)	
Epoch: [42][460/640]	Data time 0.116(0.112)	Batch time 1.930(1.930)	Loss 0.5784(1.7747)	
Epoch: [42][480/640]	Data time 0.102(0.112)	Batch time 1.923(1.930)	Loss 1.1240(1.7694)	
Epoch: [42][500/640]	Data time 0.103(0.113)	Batch time 1.921(1.930)	Loss 2.2060(1.7616)	
Epoch: [42][520/640]	Data time 0.130(0.113)	Batch time 1.916(1.930)	Loss 2.0313(1.7532)	
Epoch: [42][540/640]	Data time 0.085(0.113)	Batch time 1.923(1.930)	Loss 0.6746(1.7399)	
Epoch: [42][560/640]	Data time 0.112(0.113)	Batch time 1.924(1.930)	Loss 1.5587(1.7642)	
Epoch: [42][580/640]	Data time 0.135(0.113)	Batch time 1.924(1.930)	Loss 1.0167(1.7505)	
Epoch: [42][600/640]	Data time 0.105(0.113)	Batch time 1.926(1.930)	Loss 0.6254(1.7397)	
Epoch: [42][620/640]	Data time 0.094(0.113)	Batch time 1.928(1.930)	Loss 2.7060(1.7432)	
epoch 42, processed 3360 samples, lr  0.0000000000 
Epoch: [42][0/40]	Data time 0.111(0.111)	Batch time 1.917(1.917)	Loss 3.4743(3.4743)	
